Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,Market,Multiplier,Commission,Symbol,Sector
NYMT,3.97,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
OBNK,32.94,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OCFC,20.54,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OCUL,19.49,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OCX,5.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
ODC,36.52,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
ODP,45.19,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
ODT,26.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OEC,17.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
OFG,18.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OFIX,43.18,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OFLX,156.02,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
OGS,72.54,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
OII,9.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
OIS,6.40,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
OLP,21.62,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
OMCL,132.16,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OMER,21.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OMI,29.64,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
ONB,18.02,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OOMA,15.26,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
OPBK,9.07,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OPI,25.07,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
OPK,5.70,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OPRX,56.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OPTN,4.69,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OPY,37.39,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
ORA,121.84,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
ORBC,8.33,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
ORC,5.58,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
ORGO,14.41,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
ORRF,19.90,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OSBC,11.50,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OSG,2.23,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
OSIS,93.98,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
OSMT,4.79,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OSPN,25.58,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
OSTK,103.60,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
OSUR,14.44,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
OSW,9.38,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
OTTR,42.34,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
OVBC,22.81,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OVLY,15.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
OXM,73.28,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PACB,39.54,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PAHC,23.01,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PAR,81.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PARR,14.47,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
PATK,79.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PAYS,5.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PBFS,10.76,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PBH,43.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PBI,9.24,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PBIP,13.10,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PBYI,13.63,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PCB,13.76,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PCH,51.57,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
PCRX,75.24,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PCSB,16.54,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PCYO,11.76,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
PDCE,27.16,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
PDCO,32.92,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PDFS,21.46,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PDLB,9.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
#PDLI,2.47,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PDM,16.66,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
PEB,19.97,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
PEBK,22.74,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PEBO,0.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*, OH
PENN,116.82,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PETQ,35.68,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PETS,35.10,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PFBC,52.62,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PFBI,15.38,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PFGC,53.06,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PFIS,39.22,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PFS,19.96,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PFSI,62.13,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PGC,26.79,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PGTI,23.09,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PHAS,4.53,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PHR,80.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PI,64.02,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PICO,9.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
PIRS,2.92,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PJT,73.11,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PKBK,18.71,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PKE,13.97,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PKOH,32.34,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PLAB,12.55,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PLAY,37.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PLCE,77.51,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PLMR,109.68,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PLOW,46.94,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PLPC,71.18,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PLSE,39.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PLT,44.28,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PLUG,67.48,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PLUS,93.87,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PLXS,81.67,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PMT,18.30,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
PNM,48.81,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
PNRG,58.98,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
PNTG,57.59,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
POR,42.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
POWI,89.40,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
POWL,29.48,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PPBI,37.31,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PQG,15.86,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
PRA,21.53,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PRAA,36.93,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PRFT,62.38,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PRGS,43.10,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PRIM,31.55,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PRK,118.99,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PRLB,218.90,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PRMW,17.48,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PRO,43.77,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PROS,12.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PROV,16.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PRPL,38.09,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PRSC,155.58,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PRSP,29.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PRTA,15.38,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PRTH,7.65,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
PRTK,7.97,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
#PRVL,23.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PSB,141.88,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
PSMT,102.46,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
PSN,39.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PSNL,40.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PTCT,63.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PTGX,25.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
PTSI,58.72,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
PTVCB,14.98,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PUMP,9.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
PVAC,12.25,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
PVBC,12.33,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PWOD,23.62,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PZN,9.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
PZZA,104.67,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
QADA,74.68,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
QCRH,41.98,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
QLYS,129.78,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
QNST,24.62,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
QTRX,77.68,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
QTS,66.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
QTWO,144.12,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
QUAD,6.30,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
QUOT,9.87,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
RAD,23.50,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RAMP,73.23,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
RARE,167.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RAVN,37.35,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
RBB,18.53,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RBBN,10.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
RBCAA,42.51,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RBNC,21.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RC,12.62,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RCII,52.89,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
RCKT,62.30,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RCKY,36.36,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RCM,29.49,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RCUS,39.96,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RDFN,91.16,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RDN,20.72,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RDNT,18.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RDUS,22.31,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
REAL,25.04,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
REGI,110.60,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
REPH,4.06,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
REPL,41.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RES,4.92,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
#RESI,16.23,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
REV,11.28,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
REVG,11.57,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
REX,95.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
RFL,29.68,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RGCO,23.58,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
RGNX,47.23,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RGR,0.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*, In
RGS,10.53,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RH,498.45,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RHP,67.79,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RICK,47.26,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RIGL,4.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RILY,54.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RLGT,6.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
RLGY,17.15,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RLI,103.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RLJ,13.64,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RM,30.53,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RMAX,39.18,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RMBI,13.25,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RMBS,20.22,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
RMNI,8.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
RMR,39.67,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RMTI,1.93,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RNST,39.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
ROAD,28.01,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
ROCK,93.87,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
ROG,181.50,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
ROIC,15.15,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
ROLL,184.84,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
RPD,90.24,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
RPT,10.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RRBI,50.52,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RRGB,29.05,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RRR,27.81,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RUBY,14.69,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RUN,77.57,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
RUSHA,43.18,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RUSHB,40.24,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RUTH,19.86,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
RVI,17.74,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RVNC,29.16,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
RVSB,5.71,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
RWT,9.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
RXN,41.17,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
RYAM,8.82,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
RYI,14.32,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
RYTM,33.55,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
SAFE,79.92,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
SAFM,150.15,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
SAFT,79.54,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
SAH,45.53,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
SAIA,203.09,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
SAIL,60.26,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
SALT,20.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
SAMG,14.66,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
